NU_ANO_CENSO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;TAXA_CRE_INT;PROP_ESC_PUBLICA;PROP_ESC_URBANA;PROP_MAT_BRANCA;PROP_MAT_PRETA;PROP_MAT_PARDA;PROP_MAT_INDIGENA;COBERTURA_CRECHE_0_3;ESCOLAS_CRECHE_POR_1000_CRIAN;MEDIA_MAT_0_3_POR_ESCOLA;LOG_POP_TOTAL;PIB_PC;LOG_PIB_PC;TAXA_OCUP_FEM;TAXA_OCUP_MASC;PROP_MAES_JOVENS;PROP_DOM_SEM_CONJUGE_MULHER;PERC_RENDA_OUTRAS_FONTES;RENDA_MEDIANA_RESPONSAVEL;IDH_PROP_POBREZA_CRIANCAS;IDH_GINI;IDH_EXPECT_ANOS_ESTUDO;IDH_RAZAO_DEPENDENCIA
2022;2412302;São José do Campestre;RN;0.011013;0.861111;0.5;0.136316;0.009365;0.851197;0.002081;0.657686;57.052298;12;9.31668;12696.34;9.449148;0.303901;0.474113;0.013923;0.156452;45.65;1212.0;59.28;0.5;9.45;55.56
2022;2412401;São José do Seridó;RN;0.0;1.0;0.714286;0.542008;0.023566;0.433402;0.0;0.44697;26.515152;17;8.424859;20975.43;9.951155;0.486262;0.621041;0.021164;0.146452;35.01;1212.0;27.95;0.43;10.01;42.8
2022;2412500;São Miguel;RN;0.298148;0.985075;0.283582;0.587892;0.019731;0.387444;0.000448;0.317308;46.016484;7;10.066371;16433.91;9.707163;0.266547;0.388653;0.0142;0.157195;48.71;1200.0;54.31;0.53;10.27;60.32
2022;2412559;São Miguel do Gostoso;RN;0.002907;0.891892;0.27027;0.275785;0.04148;0.670404;0.002242;0.411301;48.620237;8;9.232298;70732.32;11.166672;0.375632;0.541626;0.023294;0.109278;38.91;1212.0;53.4;0.51;8.79;57.65
2022;2412609;São Paulo do Potengi;RN;0.023256;0.75;0.75;0.25081;0.025641;0.712054;0.001474;0.39204;19.900498;20;9.72836;16289.88;9.698361;0.320401;0.531818;0.009686;0.161285;39.79;1212.0;48.51;0.48;9.19;53.86
2022;2412708;São Pedro;RN;0.028571;0.818182;0.454545;0.123952;0.031687;0.833178;0.003728;0.469496;29.177719;16;8.66164;11821.85;9.377789;0.250522;0.441485;0.008343;0.157595;45.99;1212.0;59.95;0.52;8.96;59.65
2022;2412807;São Rafael;RN;0.0;0.92;0.36;0.372464;0.014493;0.61087;0.000725;0.252604;65.104167;4;8.950533;12633.77;9.444208;0.202975;0.439128;0.014839;0.145155;60.83;1212.0;51.52;0.52;10.07;51.08
2022;2412906;São Tomé;RN;0.0;0.928571;0.428571;0.343463;0.087633;0.561837;0.000707;0.419295;25.974026;16;9.207637;12093.26;9.400486;0.270115;0.409804;0.006293;0.144558;49.8;1212.0;53.66;0.49;8.94;59.72
2022;2413003;São Vicente;RN;0.0;1.0;0.571429;0.574187;0.00813;0.40752;0.0;0.241096;19.178082;13;8.750049;14343.42;9.571117;0.249257;0.405887;0.007228;0.121117;51.64;1212.0;44.18;0.52;9.24;49.47
2022;2413102;Senador Elói de Souza;RN;0.0;1.0;0.384615;0.186706;0.013685;0.791789;0.0;0.275253;32.828283;8;8.693832;12343.17;9.420939;0.252415;0.418265;0.014126;0.130328;52.74;1200.0;64.61;0.5;9.53;58.39
2022;2413201;Senador Georgino Avelino;RN;0.0;1.0;1.0;0.191358;0.015432;0.787037;0.0;0.287425;17.964072;16;8.310415;25973.19;10.164858;0.300443;0.517152;0.018755;0.154459;44.25;1212.0;58.96;0.43;7.72;60.15
2022;2413300;Serra de São Bento;RN;0.0;0.952381;0.380952;0.182519;0.015424;0.802057;0.0;0.225806;56.451613;4;8.648923;12869.37;9.462683;0.208191;0.359355;0.009025;0.111975;55.82;1212.0;60.39;0.53;9.0;56.4
2022;2413359;Serra do Mel;RN;0.0;0.958333;0.104167;0.371438;0.053162;0.511814;0.000347;0.253659;46.829268;5;9.479757;74597.43;11.219875;0.289369;0.50278;0.020301;0.127384;47.06;1212.0;43.06;0.5;9.19;54.71
2022;2413409;Serra Negra do Norte;RN;0.0;0.846154;0.538462;0.469839;0.025489;0.504673;0.0;0.271318;33.591731;8;8.93564;17757.01;9.784592;0.380312;0.645768;0.019284;0.175405;38.12;1212.0;43.71;0.42;8.47;48.02
2022;2413508;Serrinha;RN;0.0;1.0;0.3;0.184157;0.005416;0.808395;0.000677;0.386423;26.109661;15;8.769818;12707.12;9.449996;0.238354;0.414414;0.019751;0.13594;55.63;1210.0;62.3;0.52;10.2;61.92
2022;2413557;Serrinha dos Pintos;RN;0.0;1.0;0.294118;0.601863;0.038417;0.356228;0.0;0.375;60.714286;6;8.446771;12049.37;9.39685;0.249871;0.35766;0.016518;0.113947;56.83;1212.0;53.94;0.5;9.42;49.04
2022;2413607;Severiano Melo;RN;0.006623;0.928571;0.357143;0.362802;0.019183;0.616347;0.0;0.310469;50.541516;6;8.610319;16901.4;9.735211;0.281787;0.507146;0.011209;0.145088;48.05;1200.0;59.61;0.52;9.41;44.94
2022;2413706;Sítio Novo;RN;0.025974;1.0;0.190476;0.454667;0.004;0.541333;0.0;0.221453;72.66436;3;8.445697;12617.75;9.442939;0.168449;0.342842;0.024665;0.121718;59.75;1212.0;61.07;0.46;9.74;54.75
2022;2413805;Taboleiro Grande;RN;0.0;1.0;1.0;0.469159;0.020561;0.504673;0.0;0.365517;41.37931;9;7.757479;16041.49;9.682996;0.396939;0.446695;0.015214;0.163835;37.61;1212.0;51.08;0.48;10.36;53.79
2022;2413904;Taipu;RN;0.0;0.931034;0.275862;0.178522;0.043236;0.773129;0.00093;0.17507;40.616246;4;9.343384;15280.6;9.634405;0.190845;0.401201;0.0075;0.159452;49.74;1212.0;57.31;0.45;8.41;59.62
2022;2414001;Tangará;RN;0.011719;0.894737;0.526316;0.304582;0.014376;0.676999;0.000449;0.260289;21.134594;12;9.494165;16089.0;9.685953;0.274889;0.404181;0.010723;0.169522;46.64;1200.0;54.31;0.52;9.32;56.8
2022;2414100;Tenente Ananias;RN;0.0;0.869565;0.565217;0.513085;0.019826;0.459952;0.000793;0.403226;33.72434;12;9.2363;12507.02;9.434125;0.19721;0.383829;0.011872;0.141598;53.02;1212.0;43.2;0.46;8.43;49.16
2022;2414159;Tenente Laurentino Cruz;RN;0.0;0.933333;0.333333;0.537552;0.006954;0.453408;0.000695;0.401003;37.593985;11;8.681351;19955.86;9.901328;0.379531;0.656815;0.01171;0.140617;37.0;1212.0;51.25;0.47;10.62;61.55
2022;2414209;Tibau do Sul;RN;0.0;0.75;0.55;0.196592;0.040732;0.746052;0.008728;0.164697;15.760441;10;9.736842;34160.55;10.438856;0.438896;0.662964;0.027516;0.12713;27.03;1212.0;38.56;0.6;7.7;52.02
2022;2414308;Timbaúba dos Batistas;RN;0.0;1.0;1.0;0.740625;0.003125;0.253125;0.0;0.45283;37.735849;12;7.761745;19142.67;9.859728;0.464115;0.637577;0.00419;0.178487;41.88;1212.0;18.1;0.36;10.18;46.35
2022;2414407;Touros;RN;0.044619;0.830769;0.507692;0.226615;0.034716;0.721311;0.001543;0.291917;27.94497;10;10.405353;29662.42;10.29767;0.2573;0.56832;0.026651;0.12506;42.21;1200.0;57.86;0.52;8.77;59.5
2022;2414456;Triunfo Potiguar;RN;0.0;1.0;0.333333;0.202198;0.031868;0.757143;0.0;0.431925;42.253521;10;8.124743;15651.36;9.658377;0.276015;0.420259;0.019309;0.147788;46.95;1212.0;50.31;0.48;9.89;56.79
2022;2414506;Umarizal;RN;0.0;0.918919;0.432432;0.510621;0.010621;0.477124;0.000817;0.346774;74.596774;5;9.218209;16574.12;9.715658;0.266366;0.440522;0.007921;0.177934;48.31;1212.0;51.55;0.51;9.84;51.5
2022;2414605;Upanema;RN;0.009091;0.96;0.28;0.441773;0.007889;0.54846;0.000751;0.260705;31.486146;8;9.516206;24344.33;10.100095;0.259321;0.493006;0.023171;0.140842;47.0;1212.0;60.63;0.54;8.6;50.87
2022;2414704;Várzea;RN;0.0;0.777778;0.777778;0.356568;0.005362;0.634048;0.004021;0.321212;27.272727;12;8.562931;12483.85;9.432271;0.224242;0.358902;0.008573;0.141911;55.05;1200.0;53.91;0.48;10.16;56.16
2022;2414753;Venha-Ver;RN;0.05988;1.0;0.3;0.770972;0.014647;0.214381;0.0;0.835052;103.092784;8;8.011355;14032.51;9.549204;0.087805;0.145647;0.012414;0.12881;75.16;1200.0;64.36;0.5;8.93;55.53
2022;2414803;Vera Cruz;RN;0.0;0.833333;0.333333;0.218076;0.027428;0.751799;0.00045;0.217899;23.346304;9;9.281358;13934.89;9.542223;0.235186;0.480624;0.006169;0.142335;45.97;1212.0;48.51;0.42;9.16;54.66
2022;2414902;Viçosa;RN;1.0;1.0;1.0;0.282392;0.026578;0.69103;0.0;0.561905;38.095238;15;7.508239;14036.77;9.549507;0.342484;0.499307;0.003515;0.147567;46.06;1212.0;47.76;0.47;8.99;52.93
2022;2415008;Vila Flor;RN;0.0;0.875;1.0;0.275618;0.024735;0.696113;0.003534;0.279476;34.934498;8;8.063063;14868.94;9.607097;0.37013;0.636364;0.008715;0.130567;30.54;1212.0;36.46;0.46;8.45;57.96
2022;2500106;Água Branca;PB;0.041841;1.0;0.181818;0.258453;0.010882;0.729887;0.0;0.366242;35.031847;10;9.141633;10197.43;9.229989;0.227788;0.389867;0.014579;0.12611;54.3;1200.0;59.27;0.54;7.87;61.69
2022;2500205;Aguiar;PB;0.0;0.916667;0.666667;0.275773;0.002577;0.721649;0.0;0.310078;46.511628;7;8.517993;12215.67;9.410557;0.207817;0.420639;0.01368;0.131808;54.77;1200.0;56.85;0.65;9.36;60.29
2022;2500304;Alagoa Grande;PB;0.801822;0.926829;0.439024;0.201605;0.059918;0.734551;0.000171;0.240812;22.4904;11;10.168272;12291.88;9.416776;0.253335;0.474631;0.016517;0.160769;46.92;1212.0;58.8;0.53;7.78;61.05
2022;2500403;Alagoa Nova;PB;0.004283;0.948718;0.307692;0.17312;0.037371;0.78208;0.001351;0.274984;24.208566;11;9.952944;17983.39;9.79726;0.304979;0.548166;0.013336;0.160709;44.19;1212.0;63.23;0.54;8.97;59.06
2022;2500502;Alagoinha;PB;0.51626;0.857143;0.571429;0.226384;0.050896;0.712541;0.00285;0.208092;13.487476;15;9.527047;11095.08;9.314347;0.203139;0.423362;0.016056;0.158192;50.65;1212.0;58.5;0.52;9.01;60.42
2022;2500536;Alcantil;PB;0.016393;1.0;0.5;0.486111;0.011438;0.500817;0.000817;0.132353;19.607843;7;8.626765;11231.44;9.326562;0.414855;0.578558;0.023327;0.167333;41.82;1200.0;61.21;0.48;7.82;57.94
2022;2500577;Algodão de Jandaíra;PB;1.0;1.0;0.555556;0.25142;0.028409;0.700284;0.0;0.192;36.0;5;7.990915;11435.15;9.344535;0.143366;0.378683;0.035308;0.134084;60.1;1212.0;64.27;0.47;9.03;60.08
2022;2500601;Alhandra;PB;0.479167;0.806452;0.419355;0.166428;0.047141;0.767575;0.002664;0.255682;17.613636;15;9.986495;167472.11;12.028578;0.329108;0.633499;0.032932;0.152618;33.2;1212.0;53.94;0.45;8.67;54.85
2022;2500700;São João do Rio do Peixe;PB;0.944611;0.827586;0.448276;0.335284;0.015302;0.64559;0.000675;0.633333;29.292929;22;9.796181;13831.66;9.534788;0.252585;0.418696;0.004281;0.133882;52.47;1212.0;56.43;0.53;9.45;50.77
2022;2500734;Amparo;PB;0.0;1.0;0.4;0.187373;0.01222;0.792261;0.002037;0.206349;39.68254;5;7.711997;14793.2;9.60199;0.281356;0.43;0.007752;0.128788;52.04;1200.0;65.15;0.5;9.7;54.44
2022;2500775;Aparecida;PB;0.315315;0.875;0.4375;0.262821;0.063462;0.651923;0.000641;0.223819;32.854209;7;8.98231;15801.01;9.667892;0.276019;0.474929;0.012949;0.123237;50.26;1212.0;57.82;0.51;9.09;54.63
2022;2500809;Araçagi;PB;0.560102;0.83871;0.354839;0.170615;0.014093;0.809895;0.001499;0.352518;27.877698;13;9.719985;12037.13;9.395834;0.186837;0.37382;0.011318;0.135382;58.7;1200.0;64.24;0.53;8.13;58.85
2022;2500908;Arara;PB;0.768519;0.8;0.65;0.143738;0.00802;0.84454;0.001234;0.268579;26.075619;10;9.410256;9800.28;9.190268;0.26898;0.449643;0.012128;0.157785;56.45;1200.0;63.68;0.54;8.66;64.26
2022;2501005;Araruna;PB;0.777251;0.916667;0.388889;0.235388;0.008807;0.74593;0.0;0.171186;30.508475;6;9.752083;12248.01;9.4132;0.2167;0.409885;0.024755;0.129524;51.21;1200.0;60.45;0.52;9.56;65.0
2022;2501104;Areia;PB;0.106818;0.793103;0.62069;0.153286;0.040582;0.799515;0.001764;0.273024;18.941868;14;10.027208;13411.79;9.503964;0.266537;0.535743;0.015392;0.159603;46.51;1212.0;54.41;0.55;9.1;56.35
2022;2501153;Areia de Baraúnas;PB;0.0;1.0;0.5;0.259146;0.006098;0.731707;0.0;0.344828;41.37931;8;7.603898;24243.89;10.095961;0.14944;0.215686;0.006849;0.127786;59.78;1212.0;53.55;0.46;9.79;52.09
2022;2501203;Areial;PB;0.024793;0.818182;0.727273;0.284008;0.008307;0.706127;0.0;0.222445;22.044088;10;8.871926;10070.85;9.217499;0.250503;0.450373;0.01945;0.161943;54.81;1212.0;55.88;0.49;9.73;58.19
2022;2501302;Aroeiras;PB;0.275;0.863636;0.318182;0.225153;0.017428;0.752708;0.001413;0.236945;34.294622;7;9.8366;16811.17;9.729859;0.186389;0.3397;0.007505;0.130553;59.96;1200.0;72.46;0.58;8.23;66.17
2022;2501351;Assunção;PB;0.0;1.0;0.6;0.103189;0.025328;0.863039;0.0;0.416667;32.051282;13;8.331586;12802.5;9.457474;0.29243;0.424127;0.021382;0.155444;46.86;1212.0;49.26;0.54;9.41;55.84
2022;2501401;Baía da Traição;PB;0.893082;0.909091;0.227273;0.041996;0.003473;0.039785;0.910957;0.388095;26.190476;15;9.129672;12712.71;9.450436;0.29363;0.501896;0.030457;0.147711;43.5;1212.0;66.92;0.58;8.8;59.38
2022;2501500;Bananeiras;PB;0.442966;0.867925;0.245283;0.176368;0.021149;0.797633;0.001358;0.313527;33.501896;9;10.049102;13861.72;9.536958;0.231236;0.427973;0.019077;0.127408;46.2;1212.0;63.95;0.59;8.74;60.39
2022;2501534;Baraúna;PB;0.0;1.0;0.8;0.21418;0.004431;0.778434;0.0;0.292683;17.421603;17;8.468633;11522.26;9.352123;0.249498;0.39065;0.004701;0.140544;54.2;1200.0;56.98;0.51;9.12;59.01
2022;2501575;Barra de Santana;PB;0.551471;1.0;0.15;0.208264;0.003857;0.786226;0.001653;0.218456;37.664783;6;8.994669;12574.89;9.439536;0.241209;0.321829;0.005051;0.115646;57.07;1200.0;70.77;0.5;9.05;58.77
2022;2501609;Barra de Santa Rosa;PB;0.509524;0.941176;0.529412;0.163469;0.006795;0.826139;0.001199;0.257261;23.51314;11;9.46537;12099.27;9.400983;0.235772;0.442029;0.011544;0.13248;55.31;1200.0;66.09;0.52;8.39;60.24
2022;2501708;Barra de São Miguel;PB;1.0;1.0;0.428571;0.352252;0.019124;0.623689;0.001234;0.662621;16.990291;39;8.683893;14612.77;9.589719;0.251385;0.451087;0.011246;0.132479;50.59;1200.0;54.16;0.45;8.77;55.17
2022;2501807;Bayeux;PB;0.512463;0.415254;1.0;0.144156;0.040619;0.808522;0.00146;0.164468;21.326586;8;11.323495;18033.49;9.800041;0.359352;0.559788;0.011784;0.186077;33.1;1212.0;32.88;0.46;9.02;47.1
2022;2501906;Belém;PB;0.544601;0.782609;0.652174;0.19866;0.022429;0.770463;0.000291;0.239067;22.351798;11;9.705159;14752.45;9.599233;0.269642;0.465541;0.018694;0.153306;46.97;1212.0;57.48;0.49;9.0;58.2
2022;2502003;Belém do Brejo do Cruz;PB;0.871345;0.923077;0.692308;0.127869;0.012568;0.854645;0.0;0.478022;35.714286;13;8.743372;13140.87;9.483559;0.197781;0.494307;0.012966;0.172757;51.94;1212.0;51.58;0.46;8.97;52.69
2022;2502052;Bernardino Batista;PB;0.933036;1.0;0.416667;0.184776;0.035784;0.776187;0.0;0.903361;50.420168;18;8.161946;13046.8;9.476375;0.251599;0.386176;0.011122;0.13968;45.35;1212.0;67.76;0.55;9.66;66.67
2022;2502102;Boa Ventura;PB;0.0;0.95;0.3;0.207457;0.023901;0.762906;0.001912;0.317708;52.083333;6;8.557951;10822.16;9.289444;0.275369;0.475521;0.010204;0.141292;51.1;1200.0;53.0;0.46;9.13;52.83
2022;2502151;Boa Vista;PB;0.741722;1.0;0.307692;0.344218;0.02517;0.629252;0.00068;0.318519;32.098765;10;8.76061;47966.91;10.778288;0.315769;0.649842;0.018305;0.139005;38.41;1212.0;36.5;0.42;10.49;51.14
2022;2502201;Bom Jesus;PB;0.015385;1.0;0.285714;0.131148;0.027743;0.833544;0.001261;0.440299;52.238806;8;7.734996;15641.29;9.657734;0.20943;0.489051;0.014837;0.113043;55.92;1212.0;50.67;0.5;9.73;58.52
2022;2502300;Bom Sucesso;PB;1.0;0.9;0.5;0.435;0.021667;0.5425;0.0;0.20354;44.247788;5;8.4472;12279.55;9.415772;0.21631;0.43099;0.010512;0.121669;62.39;1212.0;55.33;0.45;10.07;53.88
2022;2502409;Bonito de Santa Fé;PB;0.44586;0.904762;0.428571;0.20789;0.038121;0.75266;0.0;0.191853;27.595269;7;9.235326;9648.65;9.174677;0.224201;0.44002;0.022096;0.142176;51.03;1212.0;59.12;0.52;7.48;58.23
2022;2502508;Boqueirão;PB;0.680851;0.882353;0.411765;0.377071;0.034438;0.57585;0.001744;0.139241;26.898734;5;9.775597;15060.23;9.619879;0.351162;0.607456;0.021941;0.15188;43.24;1212.0;48.72;0.46;9.14;54.55
2022;2502607;Igaracy;PB;0.034483;0.923077;0.384615;0.320135;0.012637;0.635215;0.000842;0.230321;37.900875;6;8.639234;11488.85;9.349219;0.263516;0.522798;0.010441;0.144756;53.98;1212.0;53.79;0.52;9.23;57.52
2022;2502706;Borborema;PB;0.714286;0.769231;0.769231;0.363918;0.031959;0.602062;0.001031;0.177936;46.263345;4;8.346405;17396.3;9.76407;0.247658;0.409756;0.023616;0.148387;45.06;1200.0;63.58;0.5;8.39;64.76
2022;2502805;Brejo do Cruz;PB;0.585987;0.925926;0.37037;0.183033;0.004648;0.811737;0.0;0.337223;31.505251;11;9.518854;12432.6;9.428158;0.30557;0.456599;0.012742;0.173763;49.07;1212.0;47.84;0.47;8.95;51.36
2022;2502904;Brejo dos Santos;PB;0.169643;0.909091;0.545455;0.456255;0.017354;0.52133;0.000723;0.336364;33.333333;10;8.655737;12401.95;9.42569;0.258557;0.484233;0.021324;0.146821;46.3;1212.0;50.99;0.46;10.02;53.34
2022;2503001;Caaporã;PB;0.695;0.92;0.52;0.084615;0.032308;0.880577;0.000385;0.123596;14.784151;8;9.961473;21532.11;9.977347;0.260017;0.587725;0.028125;0.151426;34.22;1212.0;45.59;0.47;8.97;55.84
2022;2503100;Cabaceiras;PB;0.0;1.0;0.5;0.433386;0.018025;0.508621;0.0;0.366972;18.348624;20;8.582232;26904.97;10.200103;0.284106;0.539667;0.012945;0.1252;44.16;1212.0;53.2;0.46;9.63;56.03
2022;2503209;Cabedelo;PB;0.833163;0.763636;1.0;0.182903;0.047382;0.760852;0.00174;0.190537;11.669849;16;11.105258;54195.48;10.900371;0.42823;0.6179;0.011837;0.15714;28.92;1400.0;24.66;0.7;9.85;44.03
2022;2503308;Cachoeira dos Índios;PB;0.445545;0.8;0.5;0.080773;0.014371;0.90337;0.000496;0.231281;16.638935;14;9.121728;14699.49;9.595636;0.188363;0.444505;0.017564;0.124162;57.58;1212.0;57.19;0.5;9.04;56.2
2022;2503407;Cacimba de Areia;PB;0.0;1.0;0.157895;0.228374;0.031142;0.740484;0.0;0.162602;77.235772;2;8.099251;12475.84;9.43163;0.253933;0.384266;0.012896;0.140584;49.05;1212.0;45.48;0.49;8.82;49.58
2022;2503506;Cacimba de Dentro;PB;0.846457;0.857143;0.457143;0.15845;0.014819;0.818182;0.0;0.223585;33.018868;7;9.684398;9993.59;9.209799;0.199486;0.348908;0.009127;0.140122;54.54;1200.0;61.88;0.53;9.02;65.54
2022;2503555;Cacimbas;PB;0.0;1.0;0.277778;0.169039;0.030842;0.798932;0.000593;0.202899;26.086957;8;8.885164;10522.08;9.261326;0.184498;0.277235;0.039166;0.167176;60.55;800.0;70.68;0.53;8.68;79.55
2022;2503605;Caiçara;PB;0.843621;0.8125;0.6875;0.242604;0.031953;0.724852;0.0;0.580723;38.554217;15;8.795279;11439.11;9.344881;0.21035;0.342759;0.019161;0.143047;55.67;1212.0;52.5;0.51;9.08;57.02
2022;2503704;Cajazeiras;PB;0.607814;0.597222;0.791667;0.327662;0.025205;0.63576;0.001729;0.326324;18.241703;18;11.054692;22534.1;10.022829;0.393883;0.570414;0.008164;0.153451;31.63;1212.0;36.0;0.56;9.92;48.25
2022;2503753;Cajazeirinhas;PB;0.978723;1.0;0.2;0.242792;0.042489;0.713202;0.0;0.533742;92.02454;6;7.916078;16135.77;9.688856;0.191547;0.396754;0.013477;0.105085;59.39;1212.0;63.31;0.5;8.32;55.06
2022;2503803;Caldas Brandão;PB;0.008197;0.666667;0.833333;0.218094;0.049273;0.70517;0.000808;0.255125;27.334852;9;8.657651;14204.07;9.561354;0.23617;0.466213;0.019298;0.146753;47.98;1212.0;48.41;0.47;8.87;54.82
2022;2503902;Camalaú;PB;0.0;1.0;0.4;0.204051;0.012753;0.782446;0.0;0.265152;25.252525;10;8.713746;12531.96;9.436118;0.313415;0.418312;0.013264;0.161529;56.97;1200.0;58.64;0.46;8.0;59.25
2022;2504009;Campina Grande;PB;0.632553;0.531969;0.905371;0.229702;0.021263;0.740648;0.000794;0.246532;14.423786;17;12.946533;27435.1;10.219615;0.428172;0.615487;0.011734;0.166924;25.41;1212.0;28.22;0.58;9.69;46.08
2022;2504033;Capim;PB;0.0;0.7;0.8;0.206728;0.033028;0.748012;0.001835;0.232026;16.339869;14;8.849514;12567.14;9.438921;0.24422;0.525882;0.018673;0.157631;43.97;1212.0;58.96;0.48;8.32;62.87
2022;2504074;Caraúbas;PB;0.0;1.0;0.192308;0.244012;0.013473;0.741018;0.0;0.195455;118.181818;2;8.280204;11997.97;9.392576;0.394296;0.575758;0.015424;0.139711;48.83;1212.0;49.07;0.45;8.73;60.06
2022;2504108;Carrapateira;PB;0.619048;1.0;0.333333;0.668493;0.027397;0.3;0.0;0.77707;57.324841;14;7.746301;14706.31;9.5961;0.237778;0.312623;0.002972;0.087533;47.0;1200.0;55.38;0.47;9.14;55.53
2022;2504157;Casserengue;PB;0.028369;0.916667;0.5;0.276066;0.031991;0.67654;0.0;0.278912;27.210884;10;8.837826;10907.24;9.297274;0.157895;0.270456;0.011494;0.13966;66.14;1200.0;77.48;0.57;8.79;63.0
2022;2504207;Catingueira;PB;0.02;1.0;0.363636;0.419855;0.026887;0.549121;0.0;0.291667;35.25641;8;8.410053;12700.07;9.449441;0.202553;0.374362;0.009471;0.157713;50.7;1212.0;68.62;0.52;9.15;57.15
2022;2504306;Catolé do Rocha;PB;0.684426;0.75;0.535714;0.372443;0.023632;0.602681;0.000276;0.258289;14.973262;17;10.330779;18548.29;9.828187;0.360586;0.579409;0.008851;0.164002;38.59;1212.0;38.4;0.5;9.38;48.79
2022;2504355;Caturité;PB;0.0;0.888889;0.555556;0.443883;0.010111;0.538928;0.0;0.262467;23.622047;11;8.566935;14448.8;9.578436;0.221803;0.398358;0.01436;0.132075;48.87;1212.0;46.85;0.56;9.39;56.55
2022;2504405;Conceição;PB;0.593458;0.928571;0.309524;0.125839;0.022651;0.848154;0.00028;0.193126;34.369885;6;9.812523;12861.61;9.46208;0.214104;0.418557;0.01606;0.134264;50.54;1200.0;59.5;0.56;8.4;51.84
2022;2504504;Condado;PB;0.0;0.916667;0.333333;0.443182;0.015734;0.536713;0.001748;0.152284;30.456853;5;8.772145;11958.77;9.389303;0.227922;0.429289;0.016736;0.151821;53.7;1212.0;54.8;0.48;9.08;56.84
2022;2504603;Conde;PB;0.779287;0.744186;0.604651;0.156544;0.104604;0.734514;0.00229;0.229718;18.959436;12;10.225788;51386.67;10.847154;0.319564;0.593874;0.016326;0.153049;34.04;1212.0;46.63;0.52;8.69;53.29
2022;2504702;Congo;PB;0.011696;0.888889;0.444444;0.15;0.015306;0.820408;0.00102;0.512579;28.301887;18;8.503905;13934.73;9.542211;0.329545;0.43769;0.015235;0.166845;50.02;1200.0;56.4;0.49;7.97;59.53
2022;2504801;Coremas;PB;0.66474;0.86;0.24;0.326334;0.050511;0.604994;0.000568;0.196466;51.975052;4;9.594514;15619.29;9.656326;0.248356;0.442552;0.015976;0.144429;50.58;1200.0;60.03;0.51;8.94;56.14
2022;2504850;Coxixola;PB;0.0;1.0;0.4;0.259386;0.003413;0.733788;0.0;0.3125;52.083333;6;7.509335;14657.89;9.592803;0.316819;0.449622;0.010695;0.125341;50.22;1212.0;52.35;0.48;9.41;49.45
2022;2504900;Cruz do Espírito Santo;PB;0.285714;0.862069;0.310345;0.154254;0.033894;0.804704;0.002767;0.264752;22.515528;12;9.7466;12251.95;9.413522;0.237569;0.484927;0.025988;0.141898;46.9;1212.0;56.77;0.43;8.03;56.27
2022;2505006;Cubati;PB;0.860377;1.0;0.473684;0.308689;0.010793;0.675121;0.0;0.472998;35.38175;13;8.9334;11456.86;9.346431;0.243557;0.448321;0.016073;0.161401;49.17;1212.0;63.1;0.48;9.5;60.01
2022;2505105;Cuité;PB;0.937984;0.9;0.32;0.344879;0.013138;0.639594;0.000299;0.330537;41.946309;8;9.889389;12308.69;9.418142;0.31737;0.478161;0.012458;0.147598;46.48;1200.0;57.91;0.51;9.15;56.85
2022;2505204;Cuitegi;PB;0.134021;1.0;0.75;0.116088;0.030165;0.825411;0.003656;0.355236;24.640657;14;8.814479;11454.83;9.346254;0.227848;0.446232;0.017063;0.178799;46.77;1212.0;56.54;0.49;8.14;62.36
2022;2505238;Cuité de Mamanguape;PB;0.0;0.95;0.25;0.168164;0.01733;0.811938;0.000642;0.319415;41.753653;8;8.740657;12495.6;9.433212;0.196702;0.413948;0.013355;0.128327;54.49;1200.0;63.75;0.48;7.52;60.8
2022;2505279;Curral de Cima;PB;0.0;0.9375;0.1875;0.126789;0.022495;0.844581;0.002727;0.201201;48.048048;4;8.566935;11799.58;9.375904;0.136888;0.346316;0.014925;0.121092;66.54;1200.0;71.42;0.52;8.23;62.43
2022;2505303;Curral Velho;PB;0.0;1.0;0.333333;0.125561;0.015695;0.85426;0.0;0.448276;62.068966;7;7.737616;13004.8;9.473151;0.32854;0.552929;0.007812;0.132432;40.26;1200.0;51.1;0.59;9.05;51.09
2022;2505352;Damião;PB;0.0;0.9;0.5;0.208955;0.004975;0.78607;0.0;0.252427;32.36246;8;8.513787;10982.74;9.304171;0.238569;0.381494;0.006139;0.107942;63.81;1200.0;71.44;0.49;9.35;63.66
2022;2505402;Desterro;PB;0.371951;1.0;0.3125;0.100524;0.015183;0.879058;0.001047;0.286486;28.828829;10;8.995661;10216.44;9.231851;0.281669;0.418354;0.011765;0.15095;57.12;1212.0;63.43;0.54;8.96;61.47
2022;2505600;Diamante;PB;0.0;0.882353;0.470588;0.122222;0.042857;0.811111;0.003175;0.272124;37.610619;7;8.748305;11363.87;9.338282;0.215414;0.371163;0.020296;0.128278;52.53;1212.0;59.25;0.55;8.74;52.58
2022;2505709;Dona Inês;PB;0.258824;0.88;0.44;0.241122;0.026743;0.731258;0.0;0.232493;35.014006;7;9.247732;10092.2;9.219617;0.238893;0.423934;0.022931;0.116876;51.8;1200.0;72.52;0.54;9.53;67.04
